Datum,Zeitzone,von,bis,Datenkategorie,Datentyp,Einheit,AEP-Schätzer,Status
03.01.2026,UTC,17:45,18:00,AEP-Schätzer,Betrieblich,EUR/MWh,86.38,0.0
03.01.2026,UTC,18:00,18:15,AEP-Schätzer,Betrieblich,EUR/MWh,74.16,0.0
03.01.2026,UTC,18:15,18:30,AEP-Schätzer,Betrieblich,EUR/MWh,32.22,0.0
03.01.2026,UTC,18:30,18:45,AEP-Schätzer,Betrieblich,EUR/MWh,52.56,0.0
03.01.2026,UTC,18:45,19:00,AEP-Schätzer,Betrieblich,EUR/MWh,67.43,0.0
03.01.2026,UTC,19:00,19:15,AEP-Schätzer,Betrieblich,EUR/MWh,142.67,0.0
03.01.2026,UTC,19:15,19:30,AEP-Schätzer,Betrieblich,EUR/MWh,149.6,0.0
03.01.2026,UTC,19:30,19:45,AEP-Schätzer,Betrieblich,EUR/MWh,313.34,0.0
03.01.2026,UTC,19:45,20:00,AEP-Schätzer,Betrieblich,EUR/MWh,127.94,0.0
03.01.2026,UTC,20:00,20:15,AEP-Schätzer,Betrieblich,EUR/MWh,127.34,0.0
03.01.2026,UTC,20:15,20:30,AEP-Schätzer,Betrieblich,EUR/MWh,132.21,0.0
03.01.2026,UTC,20:30,20:45,AEP-Schätzer,Betrieblich,EUR/MWh,125.81,0.0
03.01.2026,UTC,20:45,21:00,AEP-Schätzer,Betrieblich,EUR/MWh,121.52,0.0
03.01.2026,UTC,21:00,21:15,AEP-Schätzer,Betrieblich,EUR/MWh,80.6,0.0
03.01.2026,UTC,21:15,21:30,AEP-Schätzer,Betrieblich,EUR/MWh,65.49,0.0
03.01.2026,UTC,21:30,21:45,AEP-Schätzer,Betrieblich,EUR/MWh,56.03,0.0
03.01.2026,UTC,21:45,22:00,AEP-Schätzer,Betrieblich,EUR/MWh,59.59,0.0
03.01.2026,UTC,22:00,22:15,AEP-Schätzer,Betrieblich,EUR/MWh,110.78,0.0
03.01.2026,UTC,22:15,22:30,AEP-Schätzer,Betrieblich,EUR/MWh,108.16,0.0
03.01.2026,UTC,22:30,22:45,AEP-Schätzer,Betrieblich,EUR/MWh,112.85,0.0
03.01.2026,UTC,22:45,23:00,AEP-Schätzer,Betrieblich,EUR/MWh,100.0,0.0
03.01.2026,UTC,23:00,23:15,AEP-Schätzer,Betrieblich,EUR/MWh,131.45,0.0
03.01.2026,UTC,23:15,23:30,AEP-Schätzer,Betrieblich,EUR/MWh,147.13,0.0
03.01.2026,UTC,23:30,23:45,AEP-Schätzer,Betrieblich,EUR/MWh,130.73,0.0
03.01.2026,UTC,23:45,00:00,AEP-Schätzer,Betrieblich,EUR/MWh,55.09,0.0
04.01.2026,UTC,00:00,00:15,AEP-Schätzer,Betrieblich,EUR/MWh,133.39,0.0
04.01.2026,UTC,00:15,00:30,AEP-Schätzer,Betrieblich,EUR/MWh,116.16,0.0
04.01.2026,UTC,00:30,00:45,AEP-Schätzer,Betrieblich,EUR/MWh,86.8,0.0
04.01.2026,UTC,00:45,01:00,AEP-Schätzer,Betrieblich,EUR/MWh,92.97,0.0
04.01.2026,UTC,01:00,01:15,AEP-Schätzer,Betrieblich,EUR/MWh,118.83,0.0
04.01.2026,UTC,01:15,01:30,AEP-Schätzer,Betrieblich,EUR/MWh,84.22,0.0
04.01.2026,UTC,01:30,01:45,AEP-Schätzer,Betrieblich,EUR/MWh,74.64,0.0
04.01.2026,UTC,01:45,02:00,AEP-Schätzer,Betrieblich,EUR/MWh,41.21,0.0
04.01.2026,UTC,02:00,02:15,AEP-Schätzer,Betrieblich,EUR/MWh,35.25,0.0
04.01.2026,UTC,02:15,02:30,AEP-Schätzer,Betrieblich,EUR/MWh,19.03,0.0
04.01.2026,UTC,02:30,02:45,AEP-Schätzer,Betrieblich,EUR/MWh,25.18,0.0
04.01.2026,UTC,02:45,03:00,AEP-Schätzer,Betrieblich,EUR/MWh,22.58,1.0
04.01.2026,UTC,03:00,03:15,AEP-Schätzer,Betrieblich,EUR/MWh,146.77,0.0
04.01.2026,UTC,03:15,03:30,AEP-Schätzer,Betrieblich,EUR/MWh,140.45,0.0
04.01.2026,UTC,03:30,03:45,AEP-Schätzer,Betrieblich,EUR/MWh,179.75,0.0
04.01.2026,UTC,03:45,04:00,AEP-Schätzer,Betrieblich,EUR/MWh,64.07,1.0
04.01.2026,UTC,04:00,04:15,AEP-Schätzer,Betrieblich,EUR/MWh,76.19,0.0
04.01.2026,UTC,04:15,04:30,AEP-Schätzer,Betrieblich,EUR/MWh,86.98,0.0
04.01.2026,UTC,04:30,04:45,AEP-Schätzer,Betrieblich,EUR/MWh,109.2,0.0
04.01.2026,UTC,04:45,05:00,AEP-Schätzer,Betrieblich,EUR/MWh,104.06,1.0
04.01.2026,UTC,05:00,05:15,AEP-Schätzer,Betrieblich,EUR/MWh,95.86,0.0
04.01.2026,UTC,05:15,05:30,AEP-Schätzer,Betrieblich,EUR/MWh,96.9,0.0
04.01.2026,UTC,05:30,05:45,AEP-Schätzer,Betrieblich,EUR/MWh,109.28,0.0
04.01.2026,UTC,05:45,06:00,AEP-Schätzer,Betrieblich,EUR/MWh,97.81,1.0
04.01.2026,UTC,06:00,06:15,AEP-Schätzer,Betrieblich,EUR/MWh,105.32,0.0
04.01.2026,UTC,06:15,06:30,AEP-Schätzer,Betrieblich,EUR/MWh,74.89,0.0
04.01.2026,UTC,06:30,06:45,AEP-Schätzer,Betrieblich,EUR/MWh,102.4,0.0
04.01.2026,UTC,06:45,07:00,AEP-Schätzer,Betrieblich,EUR/MWh,92.63,1.0
04.01.2026,UTC,07:00,07:15,AEP-Schätzer,Betrieblich,EUR/MWh,94.31,0.0
04.01.2026,UTC,07:15,07:30,AEP-Schätzer,Betrieblich,EUR/MWh,76.35,0.0
04.01.2026,UTC,07:30,07:45,AEP-Schätzer,Betrieblich,EUR/MWh,73.44,0.0
04.01.2026,UTC,07:45,08:00,AEP-Schätzer,Betrieblich,EUR/MWh,59.9,1.0
04.01.2026,UTC,08:00,08:15,AEP-Schätzer,Betrieblich,EUR/MWh,69.23,0.0
04.01.2026,UTC,08:15,08:30,AEP-Schätzer,Betrieblich,EUR/MWh,90.2,0.0
04.01.2026,UTC,08:30,08:45,AEP-Schätzer,Betrieblich,EUR/MWh,58.7,0.0
04.01.2026,UTC,08:45,09:00,AEP-Schätzer,Betrieblich,EUR/MWh,58.7,1.0
04.01.2026,UTC,09:00,09:15,AEP-Schätzer,Betrieblich,EUR/MWh,126.74,0.0
04.01.2026,UTC,09:15,09:30,AEP-Schätzer,Betrieblich,EUR/MWh,81.83,0.0
04.01.2026,UTC,09:30,09:45,AEP-Schätzer,Betrieblich,EUR/MWh,82.61,0.0
04.01.2026,UTC,09:45,10:00,AEP-Schätzer,Betrieblich,EUR/MWh,93.74,1.0
04.01.2026,UTC,10:00,10:15,AEP-Schätzer,Betrieblich,EUR/MWh,104.74,0.0
04.01.2026,UTC,10:15,10:30,AEP-Schätzer,Betrieblich,EUR/MWh,94.26,1.0
04.01.2026,UTC,10:30,10:45,AEP-Schätzer,Betrieblich,EUR/MWh,94.65,1.0
04.01.2026,UTC,10:45,11:00,AEP-Schätzer,Betrieblich,EUR/MWh,89.72,1.0
04.01.2026,UTC,11:00,11:15,AEP-Schätzer,Betrieblich,EUR/MWh,76.29,0.0
04.01.2026,UTC,11:15,11:30,AEP-Schätzer,Betrieblich,EUR/MWh,21.41,0.0
04.01.2026,UTC,11:30,11:45,AEP-Schätzer,Betrieblich,EUR/MWh,26.98,0.0
04.01.2026,UTC,11:45,12:00,AEP-Schätzer,Betrieblich,EUR/MWh,58.27,2.0
04.01.2026,UTC,12:00,12:15,AEP-Schätzer,Betrieblich,EUR/MWh,85.36,0.0
04.01.2026,UTC,12:15,12:30,AEP-Schätzer,Betrieblich,EUR/MWh,70.6,0.0
04.01.2026,UTC,12:30,12:45,AEP-Schätzer,Betrieblich,EUR/MWh,63.65,0.0
04.01.2026,UTC,12:45,13:00,AEP-Schätzer,Betrieblich,EUR/MWh,55.1,1.0
04.01.2026,UTC,13:00,13:15,AEP-Schätzer,Betrieblich,EUR/MWh,118.76,0.0
04.01.2026,UTC,13:15,13:30,AEP-Schätzer,Betrieblich,EUR/MWh,104.32,0.0
04.01.2026,UTC,13:30,13:45,AEP-Schätzer,Betrieblich,EUR/MWh,117.04,0.0
04.01.2026,UTC,13:45,14:00,AEP-Schätzer,Betrieblich,EUR/MWh,128.89,1.0
04.01.2026,UTC,14:00,14:15,AEP-Schätzer,Betrieblich,EUR/MWh,64.17,0.0
04.01.2026,UTC,14:15,14:30,AEP-Schätzer,Betrieblich,EUR/MWh,102.19,1.0
04.01.2026,UTC,14:30,14:45,AEP-Schätzer,Betrieblich,EUR/MWh,109.61,1.0
04.01.2026,UTC,14:45,15:00,AEP-Schätzer,Betrieblich,EUR/MWh,109.95,1.0
04.01.2026,UTC,15:00,15:15,AEP-Schätzer,Betrieblich,EUR/MWh,92.87,2.0
04.01.2026,UTC,15:15,15:30,AEP-Schätzer,Betrieblich,EUR/MWh,107.94,1.0
04.01.2026,UTC,15:30,15:45,AEP-Schätzer,Betrieblich,EUR/MWh,120.05,1.0
04.01.2026,UTC,15:45,16:00,AEP-Schätzer,Betrieblich,EUR/MWh,120.77,2.0
04.01.2026,UTC,16:00,16:15,AEP-Schätzer,Betrieblich,EUR/MWh,158.03,0.0
04.01.2026,UTC,16:15,16:30,AEP-Schätzer,Betrieblich,EUR/MWh,167.09,0.0
04.01.2026,UTC,16:30,16:45,AEP-Schätzer,Betrieblich,EUR/MWh,165.57,0.0
04.01.2026,UTC,16:45,17:00,AEP-Schätzer,Betrieblich,EUR/MWh,143.54,1.0
04.01.2026,UTC,17:00,17:15,AEP-Schätzer,Betrieblich,EUR/MWh,144.03,0.0
04.01.2026,UTC,17:15,17:30,AEP-Schätzer,Betrieblich,EUR/MWh,154.43,0.0
04.01.2026,UTC,17:30,17:45,AEP-Schätzer,Betrieblich,EUR/MWh,138.41,0.0
04.01.2026,UTC,17:45,18:00,AEP-Schätzer,Betrieblich,EUR/MWh,179.4,0.0
04.01.2026,UTC,18:00,18:15,AEP-Schätzer,Betrieblich,EUR/MWh,169.43,0.0
04.01.2026,UTC,18:15,18:30,AEP-Schätzer,Betrieblich,EUR/MWh,165.25,0.0
04.01.2026,UTC,18:30,18:45,AEP-Schätzer,Betrieblich,EUR/MWh,107.62,0.0
04.01.2026,UTC,18:45,19:00,AEP-Schätzer,Betrieblich,EUR/MWh,110.93,0.0
04.01.2026,UTC,19:00,19:15,AEP-Schätzer,Betrieblich,EUR/MWh,137.19,0.0
04.01.2026,UTC,19:15,19:30,AEP-Schätzer,Betrieblich,EUR/MWh,133.66,0.0
04.01.2026,UTC,19:30,19:45,AEP-Schätzer,Betrieblich,EUR/MWh,138.04,0.0
04.01.2026,UTC,19:45,20:00,AEP-Schätzer,Betrieblich,EUR/MWh,141.56,0.0
04.01.2026,UTC,20:00,20:15,AEP-Schätzer,Betrieblich,EUR/MWh,153.29,0.0
04.01.2026,UTC,20:15,20:30,AEP-Schätzer,Betrieblich,EUR/MWh,103.42,0.0
04.01.2026,UTC,20:30,20:45,AEP-Schätzer,Betrieblich,EUR/MWh,143.78,0.0
04.01.2026,UTC,20:45,21:00,AEP-Schätzer,Betrieblich,EUR/MWh,140.91,0.0
04.01.2026,UTC,21:00,21:15,AEP-Schätzer,Betrieblich,EUR/MWh,144.44,0.0
04.01.2026,UTC,21:15,21:30,AEP-Schätzer,Betrieblich,EUR/MWh,140.36,0.0
04.01.2026,UTC,21:30,21:45,AEP-Schätzer,Betrieblich,EUR/MWh,140.08,0.0
04.01.2026,UTC,21:45,22:00,AEP-Schätzer,Betrieblich,EUR/MWh,145.86,0.0
04.01.2026,UTC,22:00,22:15,AEP-Schätzer,Betrieblich,EUR/MWh,159.71,0.0
04.01.2026,UTC,22:15,22:30,AEP-Schätzer,Betrieblich,EUR/MWh,81.64,0.0
04.01.2026,UTC,22:30,22:45,AEP-Schätzer,Betrieblich,EUR/MWh,111.87,0.0
04.01.2026,UTC,22:45,23:00,AEP-Schätzer,Betrieblich,EUR/MWh,113.44,0.0
04.01.2026,UTC,23:00,23:15,AEP-Schätzer,Betrieblich,EUR/MWh,151.29,0.0
04.01.2026,UTC,23:15,23:30,AEP-Schätzer,Betrieblich,EUR/MWh,111.19,0.0
04.01.2026,UTC,23:30,23:45,AEP-Schätzer,Betrieblich,EUR/MWh,74.95,0.0
04.01.2026,UTC,23:45,00:00,AEP-Schätzer,Betrieblich,EUR/MWh,79.61,0.0
05.01.2026,UTC,00:00,00:15,AEP-Schätzer,Betrieblich,EUR/MWh,139.29,0.0
05.01.2026,UTC,00:15,00:30,AEP-Schätzer,Betrieblich,EUR/MWh,130.75,0.0
05.01.2026,UTC,00:30,00:45,AEP-Schätzer,Betrieblich,EUR/MWh,145.22,0.0
05.01.2026,UTC,00:45,01:00,AEP-Schätzer,Betrieblich,EUR/MWh,141.5,0.0
05.01.2026,UTC,01:00,01:15,AEP-Schätzer,Betrieblich,EUR/MWh,77.2,0.0
05.01.2026,UTC,01:15,01:30,AEP-Schätzer,Betrieblich,EUR/MWh,91.52,0.0
05.01.2026,UTC,01:30,01:45,AEP-Schätzer,Betrieblich,EUR/MWh,103.43,0.0
05.01.2026,UTC,01:45,02:00,AEP-Schätzer,Betrieblich,EUR/MWh,65.33,0.0
05.01.2026,UTC,02:00,02:15,AEP-Schätzer,Betrieblich,EUR/MWh,69.0,0.0
05.01.2026,UTC,02:15,02:30,AEP-Schätzer,Betrieblich,EUR/MWh,67.87,0.0
05.01.2026,UTC,02:30,02:45,AEP-Schätzer,Betrieblich,EUR/MWh,88.55,0.0
05.01.2026,UTC,02:45,03:00,AEP-Schätzer,Betrieblich,EUR/MWh,100.76,0.0
05.01.2026,UTC,03:00,03:15,AEP-Schätzer,Betrieblich,EUR/MWh,95.25,0.0
05.01.2026,UTC,03:15,03:30,AEP-Schätzer,Betrieblich,EUR/MWh,67.24,0.0
05.01.2026,UTC,03:30,03:45,AEP-Schätzer,Betrieblich,EUR/MWh,108.53,0.0
05.01.2026,UTC,03:45,04:00,AEP-Schätzer,Betrieblich,EUR/MWh,85.4,0.0
05.01.2026,UTC,04:00,04:15,AEP-Schätzer,Betrieblich,EUR/MWh,63.89,0.0
05.01.2026,UTC,04:15,04:30,AEP-Schätzer,Betrieblich,EUR/MWh,43.6,0.0
05.01.2026,UTC,04:30,04:45,AEP-Schätzer,Betrieblich,EUR/MWh,104.65,0.0
05.01.2026,UTC,04:45,05:00,AEP-Schätzer,Betrieblich,EUR/MWh,118.24,0.0
05.01.2026,UTC,05:00,05:15,AEP-Schätzer,Betrieblich,EUR/MWh,74.5,0.0
05.01.2026,UTC,05:15,05:30,AEP-Schätzer,Betrieblich,EUR/MWh,125.86,0.0
05.01.2026,UTC,05:30,05:45,AEP-Schätzer,Betrieblich,EUR/MWh,138.78,0.0
05.01.2026,UTC,05:45,06:00,AEP-Schätzer,Betrieblich,EUR/MWh,112.78,0.0
05.01.2026,UTC,06:00,06:15,AEP-Schätzer,Betrieblich,EUR/MWh,71.04,0.0
05.01.2026,UTC,06:15,06:30,AEP-Schätzer,Betrieblich,EUR/MWh,88.71,0.0
05.01.2026,UTC,06:30,06:45,AEP-Schätzer,Betrieblich,EUR/MWh,169.41,0.0
05.01.2026,UTC,06:45,07:00,AEP-Schätzer,Betrieblich,EUR/MWh,165.94,0.0
05.01.2026,UTC,07:00,07:15,AEP-Schätzer,Betrieblich,EUR/MWh,147.94,0.0
05.01.2026,UTC,07:15,07:30,AEP-Schätzer,Betrieblich,EUR/MWh,140.62,0.0
05.01.2026,UTC,07:30,07:45,AEP-Schätzer,Betrieblich,EUR/MWh,152.91,0.0
05.01.2026,UTC,07:45,08:00,AEP-Schätzer,Betrieblich,EUR/MWh,115.79,0.0
05.01.2026,UTC,08:00,08:15,AEP-Schätzer,Betrieblich,EUR/MWh,188.82,0.0
05.01.2026,UTC,08:15,08:30,AEP-Schätzer,Betrieblich,EUR/MWh,203.87,0.0
05.01.2026,UTC,08:30,08:45,AEP-Schätzer,Betrieblich,EUR/MWh,214.84,0.0
05.01.2026,UTC,08:45,09:00,AEP-Schätzer,Betrieblich,EUR/MWh,246.9,0.0
05.01.2026,UTC,09:00,09:15,AEP-Schätzer,Betrieblich,EUR/MWh,278.95,0.0
05.01.2026,UTC,09:15,09:30,AEP-Schätzer,Betrieblich,EUR/MWh,283.85,0.0
05.01.2026,UTC,09:30,09:45,AEP-Schätzer,Betrieblich,EUR/MWh,235.49,0.0
05.01.2026,UTC,09:45,10:00,AEP-Schätzer,Betrieblich,EUR/MWh,223.92,0.0
05.01.2026,UTC,10:00,10:15,AEP-Schätzer,Betrieblich,EUR/MWh,172.41,0.0
05.01.2026,UTC,10:15,10:30,AEP-Schätzer,Betrieblich,EUR/MWh,165.34,0.0
05.01.2026,UTC,10:30,10:45,AEP-Schätzer,Betrieblich,EUR/MWh,126.24,0.0
05.01.2026,UTC,10:45,11:00,AEP-Schätzer,Betrieblich,EUR/MWh,144.44,0.0
05.01.2026,UTC,11:00,11:15,AEP-Schätzer,Betrieblich,EUR/MWh,190.28,0.0
05.01.2026,UTC,11:15,11:30,AEP-Schätzer,Betrieblich,EUR/MWh,234.99,0.0
05.01.2026,UTC,11:30,11:45,AEP-Schätzer,Betrieblich,EUR/MWh,428.45,0.0
05.01.2026,UTC,11:45,12:00,AEP-Schätzer,Betrieblich,EUR/MWh,401.06,0.0
05.01.2026,UTC,12:00,12:15,AEP-Schätzer,Betrieblich,EUR/MWh,383.84,0.0
05.01.2026,UTC,12:15,12:30,AEP-Schätzer,Betrieblich,EUR/MWh,320.76,0.0
05.01.2026,UTC,12:30,12:45,AEP-Schätzer,Betrieblich,EUR/MWh,348.69,0.0
05.01.2026,UTC,12:45,13:00,AEP-Schätzer,Betrieblich,EUR/MWh,443.0,0.0
05.01.2026,UTC,13:00,13:15,AEP-Schätzer,Betrieblich,EUR/MWh,199.98,0.0
05.01.2026,UTC,13:15,13:30,AEP-Schätzer,Betrieblich,EUR/MWh,205.38,0.0
05.01.2026,UTC,13:30,13:45,AEP-Schätzer,Betrieblich,EUR/MWh,139.63,0.0
05.01.2026,UTC,13:45,14:00,AEP-Schätzer,Betrieblich,EUR/MWh,220.21,0.0
05.01.2026,UTC,14:00,14:15,AEP-Schätzer,Betrieblich,EUR/MWh,203.29,0.0
05.01.2026,UTC,14:15,14:30,AEP-Schätzer,Betrieblich,EUR/MWh,345.94,0.0
05.01.2026,UTC,14:30,14:45,AEP-Schätzer,Betrieblich,EUR/MWh,358.94,0.0
05.01.2026,UTC,14:45,15:00,AEP-Schätzer,Betrieblich,EUR/MWh,350.84,0.0
05.01.2026,UTC,15:00,15:15,AEP-Schätzer,Betrieblich,EUR/MWh,267.11,0.0
05.01.2026,UTC,15:15,15:30,AEP-Schätzer,Betrieblich,EUR/MWh,287.62,0.0
05.01.2026,UTC,15:30,15:45,AEP-Schätzer,Betrieblich,EUR/MWh,361.7,0.0
05.01.2026,UTC,15:45,16:00,AEP-Schätzer,Betrieblich,EUR/MWh,407.76,0.0
05.01.2026,UTC,16:00,16:15,AEP-Schätzer,Betrieblich,EUR/MWh,768.22,0.0
05.01.2026,UTC,16:15,16:30,AEP-Schätzer,Betrieblich,EUR/MWh,806.84,0.0
05.01.2026,UTC,16:30,16:45,AEP-Schätzer,Betrieblich,EUR/MWh,760.63,0.0
05.01.2026,UTC,16:45,17:00,AEP-Schätzer,Betrieblich,EUR/MWh,871.46,0.0
05.01.2026,UTC,17:00,17:15,AEP-Schätzer,Betrieblich,EUR/MWh,1010.84,0.0
05.01.2026,UTC,17:15,17:30,AEP-Schätzer,Betrieblich,EUR/MWh,978.97,0.0
05.01.2026,UTC,17:30,17:45,AEP-Schätzer,Betrieblich,EUR/MWh,1083.93,0.0
05.01.2026,UTC,17:45,18:00,AEP-Schätzer,Betrieblich,EUR/MWh,1252.84,0.0
05.01.2026,UTC,18:00,18:15,AEP-Schätzer,Betrieblich,EUR/MWh,1429.45,0.0
05.01.2026,UTC,18:15,18:30,AEP-Schätzer,Betrieblich,EUR/MWh,649.65,0.0
05.01.2026,UTC,18:30,18:45,AEP-Schätzer,Betrieblich,EUR/MWh,594.71,0.0
05.01.2026,UTC,18:45,19:00,AEP-Schätzer,Betrieblich,EUR/MWh,275.79,0.0
05.01.2026,UTC,19:00,19:15,AEP-Schätzer,Betrieblich,EUR/MWh,284.95,0.0
05.01.2026,UTC,19:15,19:30,AEP-Schätzer,Betrieblich,EUR/MWh,165.54,0.0
05.01.2026,UTC,19:30,19:45,AEP-Schätzer,Betrieblich,EUR/MWh,156.14,0.0
05.01.2026,UTC,19:45,20:00,AEP-Schätzer,Betrieblich,EUR/MWh,196.06,0.0
05.01.2026,UTC,20:00,20:15,AEP-Schätzer,Betrieblich,EUR/MWh,282.75,0.0
05.01.2026,UTC,20:15,20:30,AEP-Schätzer,Betrieblich,EUR/MWh,221.93,0.0
05.01.2026,UTC,20:30,20:45,AEP-Schätzer,Betrieblich,EUR/MWh,220.96,0.0
05.01.2026,UTC,20:45,21:00,AEP-Schätzer,Betrieblich,EUR/MWh,220.71,0.0
05.01.2026,UTC,21:00,21:15,AEP-Schätzer,Betrieblich,EUR/MWh,175.95,0.0
05.01.2026,UTC,21:15,21:30,AEP-Schätzer,Betrieblich,EUR/MWh,171.75,0.0
05.01.2026,UTC,21:30,21:45,AEP-Schätzer,Betrieblich,EUR/MWh,190.56,0.0
05.01.2026,UTC,21:45,22:00,AEP-Schätzer,Betrieblich,EUR/MWh,190.18,0.0
05.01.2026,UTC,22:00,22:15,AEP-Schätzer,Betrieblich,EUR/MWh,193.72,0.0
05.01.2026,UTC,22:15,22:30,AEP-Schätzer,Betrieblich,EUR/MWh,198.77,0.0
05.01.2026,UTC,22:30,22:45,AEP-Schätzer,Betrieblich,EUR/MWh,179.85,0.0
05.01.2026,UTC,22:45,23:00,AEP-Schätzer,Betrieblich,EUR/MWh,189.21,0.0
05.01.2026,UTC,23:00,23:15,AEP-Schätzer,Betrieblich,EUR/MWh,220.82,0.0
05.01.2026,UTC,23:15,23:30,AEP-Schätzer,Betrieblich,EUR/MWh,174.38,0.0
05.01.2026,UTC,23:30,23:45,AEP-Schätzer,Betrieblich,EUR/MWh,186.18,0.0
05.01.2026,UTC,23:45,00:00,AEP-Schätzer,Betrieblich,EUR/MWh,166.04,0.0
06.01.2026,UTC,00:00,00:15,AEP-Schätzer,Betrieblich,EUR/MWh,261.9,0.0
06.01.2026,UTC,00:15,00:30,AEP-Schätzer,Betrieblich,EUR/MWh,196.01,0.0
06.01.2026,UTC,00:30,00:45,AEP-Schätzer,Betrieblich,EUR/MWh,172.93,0.0
06.01.2026,UTC,00:45,01:00,AEP-Schätzer,Betrieblich,EUR/MWh,168.33,0.0
06.01.2026,UTC,01:00,01:15,AEP-Schätzer,Betrieblich,EUR/MWh,165.2,0.0
06.01.2026,UTC,01:15,01:30,AEP-Schätzer,Betrieblich,EUR/MWh,170.35,0.0
06.01.2026,UTC,01:30,01:45,AEP-Schätzer,Betrieblich,EUR/MWh,177.56,0.0
06.01.2026,UTC,01:45,02:00,AEP-Schätzer,Betrieblich,EUR/MWh,158.63,0.0
06.01.2026,UTC,02:00,02:15,AEP-Schätzer,Betrieblich,EUR/MWh,173.03,0.0
06.01.2026,UTC,02:15,02:30,AEP-Schätzer,Betrieblich,EUR/MWh,145.8,0.0
06.01.2026,UTC,02:30,02:45,AEP-Schätzer,Betrieblich,EUR/MWh,171.26,0.0
06.01.2026,UTC,02:45,03:00,AEP-Schätzer,Betrieblich,EUR/MWh,168.68,0.0
06.01.2026,UTC,03:00,03:15,AEP-Schätzer,Betrieblich,EUR/MWh,189.38,0.0
06.01.2026,UTC,03:15,03:30,AEP-Schätzer,Betrieblich,EUR/MWh,179.88,0.0
06.01.2026,UTC,03:30,03:45,AEP-Schätzer,Betrieblich,EUR/MWh,178.15,0.0
06.01.2026,UTC,03:45,04:00,AEP-Schätzer,Betrieblich,EUR/MWh,176.07,0.0
06.01.2026,UTC,04:00,04:15,AEP-Schätzer,Betrieblich,EUR/MWh,180.98,0.0
06.01.2026,UTC,04:15,04:30,AEP-Schätzer,Betrieblich,EUR/MWh,170.46,0.0
06.01.2026,UTC,04:30,04:45,AEP-Schätzer,Betrieblich,EUR/MWh,187.25,0.0
06.01.2026,UTC,04:45,05:00,AEP-Schätzer,Betrieblich,EUR/MWh,232.34,0.0
06.01.2026,UTC,05:00,05:15,AEP-Schätzer,Betrieblich,EUR/MWh,212.97,0.0
06.01.2026,UTC,05:15,05:30,AEP-Schätzer,Betrieblich,EUR/MWh,211.89,0.0
06.01.2026,UTC,05:30,05:45,AEP-Schätzer,Betrieblich,EUR/MWh,206.39,0.0
06.01.2026,UTC,05:45,06:00,AEP-Schätzer,Betrieblich,EUR/MWh,183.43,0.0
06.01.2026,UTC,06:00,06:15,AEP-Schätzer,Betrieblich,EUR/MWh,130.49,0.0
06.01.2026,UTC,06:15,06:30,AEP-Schätzer,Betrieblich,EUR/MWh,225.45,0.0
06.01.2026,UTC,06:30,06:45,AEP-Schätzer,Betrieblich,EUR/MWh,199.85,0.0
06.01.2026,UTC,06:45,07:00,AEP-Schätzer,Betrieblich,EUR/MWh,285.31,0.0
06.01.2026,UTC,07:00,07:15,AEP-Schätzer,Betrieblich,EUR/MWh,352.89,0.0
06.01.2026,UTC,07:15,07:30,AEP-Schätzer,Betrieblich,EUR/MWh,357.67,0.0
06.01.2026,UTC,07:30,07:45,AEP-Schätzer,Betrieblich,EUR/MWh,309.55,0.0
06.01.2026,UTC,07:45,08:00,AEP-Schätzer,Betrieblich,EUR/MWh,287.84,0.0
06.01.2026,UTC,08:00,08:15,AEP-Schätzer,Betrieblich,EUR/MWh,428.61,0.0
06.01.2026,UTC,08:15,08:30,AEP-Schätzer,Betrieblich,EUR/MWh,404.14,0.0
06.01.2026,UTC,08:30,08:45,AEP-Schätzer,Betrieblich,EUR/MWh,451.58,0.0
06.01.2026,UTC,08:45,09:00,AEP-Schätzer,Betrieblich,EUR/MWh,572.19,0.0
06.01.2026,UTC,09:00,09:15,AEP-Schätzer,Betrieblich,EUR/MWh,1178.62,0.0
06.01.2026,UTC,09:15,09:30,AEP-Schätzer,Betrieblich,EUR/MWh,414.33,0.0
06.01.2026,UTC,09:30,09:45,AEP-Schätzer,Betrieblich,EUR/MWh,653.56,0.0
06.01.2026,UTC,09:45,10:00,AEP-Schätzer,Betrieblich,EUR/MWh,422.45,0.0
06.01.2026,UTC,10:00,10:15,AEP-Schätzer,Betrieblich,EUR/MWh,515.16,0.0
06.01.2026,UTC,10:15,10:30,AEP-Schätzer,Betrieblich,EUR/MWh,387.6,0.0
06.01.2026,UTC,10:30,10:45,AEP-Schätzer,Betrieblich,EUR/MWh,448.02,0.0
06.01.2026,UTC,10:45,11:00,AEP-Schätzer,Betrieblich,EUR/MWh,595.74,0.0
06.01.2026,UTC,11:00,11:15,AEP-Schätzer,Betrieblich,EUR/MWh,489.36,0.0
06.01.2026,UTC,11:15,11:30,AEP-Schätzer,Betrieblich,EUR/MWh,451.42,0.0
06.01.2026,UTC,11:30,11:45,AEP-Schätzer,Betrieblich,EUR/MWh,380.02,0.0
06.01.2026,UTC,11:45,12:00,AEP-Schätzer,Betrieblich,EUR/MWh,244.35,0.0
06.01.2026,UTC,12:00,12:15,AEP-Schätzer,Betrieblich,EUR/MWh,361.19,0.0
06.01.2026,UTC,12:15,12:30,AEP-Schätzer,Betrieblich,EUR/MWh,365.03,0.0
06.01.2026,UTC,12:30,12:45,AEP-Schätzer,Betrieblich,EUR/MWh,357.26,0.0
