Datum,Zeitzone,von,bis,Datenkategorie,Datentyp,Einheit,Deutschland,AEP Knappheitskomponente,Mrl-Mol-Abweichung,Srl-Mol-Abweichung
03.01.2026,UTC,15:00,15:15,NRV-Saldo,Betrieblich,MW,45.35,0.0,0.0,0.0
03.01.2026,UTC,15:15,15:30,NRV-Saldo,Betrieblich,MW,-323.423,0.0,0.0,0.0
03.01.2026,UTC,15:30,15:45,NRV-Saldo,Betrieblich,MW,193.001,0.0,0.0,0.0
03.01.2026,UTC,15:45,16:00,NRV-Saldo,Betrieblich,MW,40.066,0.0,0.0,0.0
03.01.2026,UTC,16:00,16:15,NRV-Saldo,Betrieblich,MW,-476.446,0.0,0.0,0.0
03.01.2026,UTC,16:15,16:30,NRV-Saldo,Betrieblich,MW,-346.66,0.0,0.0,0.0
03.01.2026,UTC,16:30,16:45,NRV-Saldo,Betrieblich,MW,-439.511,0.0,0.0,0.0
03.01.2026,UTC,16:45,17:00,NRV-Saldo,Betrieblich,MW,-572.636,0.0,0.0,0.0
03.01.2026,UTC,17:00,17:15,NRV-Saldo,Betrieblich,MW,-182.868,0.0,0.0,0.0
03.01.2026,UTC,17:15,17:30,NRV-Saldo,Betrieblich,MW,132.271,0.0,0.0,0.0
03.01.2026,UTC,17:30,17:45,NRV-Saldo,Betrieblich,MW,-130.799,0.0,0.0,0.0
03.01.2026,UTC,17:45,18:00,NRV-Saldo,Betrieblich,MW,-9.122,0.0,0.0,0.0
03.01.2026,UTC,18:00,18:15,NRV-Saldo,Betrieblich,MW,-17.522,0.0,0.0,0.0
03.01.2026,UTC,18:15,18:30,NRV-Saldo,Betrieblich,MW,-673.628,0.0,0.0,0.0
03.01.2026,UTC,18:30,18:45,NRV-Saldo,Betrieblich,MW,-381.852,0.0,0.0,0.0
03.01.2026,UTC,18:45,19:00,NRV-Saldo,Betrieblich,MW,-312.678,0.0,0.0,0.0
03.01.2026,UTC,19:00,19:15,NRV-Saldo,Betrieblich,MW,1154.689,0.0,0.0,0.0
03.01.2026,UTC,19:15,19:30,NRV-Saldo,Betrieblich,MW,1608.488,0.0,0.0,0.0
03.01.2026,UTC,19:30,19:45,NRV-Saldo,Betrieblich,MW,1010.146,0.0,0.0,0.0
03.01.2026,UTC,19:45,20:00,NRV-Saldo,Betrieblich,MW,176.457,0.0,0.0,0.0
03.01.2026,UTC,20:00,20:15,NRV-Saldo,Betrieblich,MW,66.009,0.0,0.0,0.0
03.01.2026,UTC,20:15,20:30,NRV-Saldo,Betrieblich,MW,599.638,0.0,0.0,0.0
03.01.2026,UTC,20:30,20:45,NRV-Saldo,Betrieblich,MW,85.407,0.0,0.0,0.0
03.01.2026,UTC,20:45,21:00,NRV-Saldo,Betrieblich,MW,218.85,0.0,0.0,0.0
03.01.2026,UTC,21:00,21:15,NRV-Saldo,Betrieblich,MW,-315.074,0.0,0.0,0.0
03.01.2026,UTC,21:15,21:30,NRV-Saldo,Betrieblich,MW,-367.964,0.0,0.0,0.0
03.01.2026,UTC,21:30,21:45,NRV-Saldo,Betrieblich,MW,-462.545,0.0,0.0,0.0
03.01.2026,UTC,21:45,22:00,NRV-Saldo,Betrieblich,MW,-361.122,0.0,0.0,0.0
03.01.2026,UTC,22:00,22:15,NRV-Saldo,Betrieblich,MW,787.527,0.0,0.0,0.0
03.01.2026,UTC,22:15,22:30,NRV-Saldo,Betrieblich,MW,999.891,0.0,0.0,0.0
03.01.2026,UTC,22:30,22:45,NRV-Saldo,Betrieblich,MW,723.771,0.0,0.0,0.0
03.01.2026,UTC,22:45,23:00,NRV-Saldo,Betrieblich,MW,206.636,0.0,0.0,0.0
03.01.2026,UTC,23:00,23:15,NRV-Saldo,Betrieblich,MW,612.141,0.0,0.0,0.0
03.01.2026,UTC,23:15,23:30,NRV-Saldo,Betrieblich,MW,900.67,0.0,0.0,0.0
03.01.2026,UTC,23:30,23:45,NRV-Saldo,Betrieblich,MW,374.971,0.0,0.0,0.0
03.01.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,-177.229,0.0,0.0,0.0
04.01.2026,UTC,00:00,00:15,NRV-Saldo,Betrieblich,MW,426.431,0.0,0.0,0.0
04.01.2026,UTC,00:15,00:30,NRV-Saldo,Betrieblich,MW,369.315,0.0,0.0,0.0
04.01.2026,UTC,00:30,00:45,NRV-Saldo,Betrieblich,MW,199.99,0.0,0.0,0.0
04.01.2026,UTC,00:45,01:00,NRV-Saldo,Betrieblich,MW,269.951,0.0,0.0,0.0
04.01.2026,UTC,01:00,01:15,NRV-Saldo,Betrieblich,MW,387.076,0.0,0.0,0.0
04.01.2026,UTC,01:15,01:30,NRV-Saldo,Betrieblich,MW,38.495,0.0,0.0,0.0
04.01.2026,UTC,01:30,01:45,NRV-Saldo,Betrieblich,MW,-77.333,0.0,0.0,0.0
04.01.2026,UTC,01:45,02:00,NRV-Saldo,Betrieblich,MW,-541.445,0.0,0.0,0.0
04.01.2026,UTC,02:00,02:15,NRV-Saldo,Betrieblich,MW,-1067.107,0.0,0.0,0.0
04.01.2026,UTC,02:15,02:30,NRV-Saldo,Betrieblich,MW,-1146.904,0.0,0.0,0.0
04.01.2026,UTC,02:30,02:45,NRV-Saldo,Betrieblich,MW,-994.672,0.0,0.0,0.0
04.01.2026,UTC,02:45,03:00,NRV-Saldo,Betrieblich,MW,-293.369,0.0,0.0,0.0
04.01.2026,UTC,03:00,03:15,NRV-Saldo,Betrieblich,MW,1476.442,0.0,0.0,0.0
04.01.2026,UTC,03:15,03:30,NRV-Saldo,Betrieblich,MW,1649.503,0.0,0.0,0.0
04.01.2026,UTC,03:30,03:45,NRV-Saldo,Betrieblich,MW,457.052,0.0,0.0,0.0
04.01.2026,UTC,03:45,04:00,NRV-Saldo,Betrieblich,MW,-136.345,0.0,0.0,0.0
04.01.2026,UTC,04:00,04:15,NRV-Saldo,Betrieblich,MW,-411.001,0.0,0.0,0.0
04.01.2026,UTC,04:15,04:30,NRV-Saldo,Betrieblich,MW,-49.144,0.0,0.0,0.0
04.01.2026,UTC,04:30,04:45,NRV-Saldo,Betrieblich,MW,498.924,0.0,0.0,0.0
04.01.2026,UTC,04:45,05:00,NRV-Saldo,Betrieblich,MW,695.79,0.0,0.0,0.0
04.01.2026,UTC,05:00,05:15,NRV-Saldo,Betrieblich,MW,416.108,0.0,0.0,0.0
04.01.2026,UTC,05:15,05:30,NRV-Saldo,Betrieblich,MW,129.315,0.0,0.0,0.0
04.01.2026,UTC,05:30,05:45,NRV-Saldo,Betrieblich,MW,330.659,0.0,0.0,0.0
04.01.2026,UTC,05:45,06:00,NRV-Saldo,Betrieblich,MW,460.619,0.0,0.0,0.0
04.01.2026,UTC,06:00,06:15,NRV-Saldo,Betrieblich,MW,413.64,0.0,0.0,0.0
04.01.2026,UTC,06:15,06:30,NRV-Saldo,Betrieblich,MW,-77.675,0.0,0.0,0.0
04.01.2026,UTC,06:30,06:45,NRV-Saldo,Betrieblich,MW,60.189,0.0,0.0,0.0
04.01.2026,UTC,06:45,07:00,NRV-Saldo,Betrieblich,MW,77.215,0.0,0.0,0.0
04.01.2026,UTC,07:00,07:15,NRV-Saldo,Betrieblich,MW,251.764,0.0,0.0,0.0
04.01.2026,UTC,07:15,07:30,NRV-Saldo,Betrieblich,MW,-189.686,0.0,0.0,0.0
04.01.2026,UTC,07:30,07:45,NRV-Saldo,Betrieblich,MW,-657.592,0.0,0.0,0.0
04.01.2026,UTC,07:45,08:00,NRV-Saldo,Betrieblich,MW,-313.238,0.0,0.0,0.0
04.01.2026,UTC,08:00,08:15,NRV-Saldo,Betrieblich,MW,-64.752,0.0,0.0,0.0
04.01.2026,UTC,08:15,08:30,NRV-Saldo,Betrieblich,MW,158.042,0.0,0.0,0.0
04.01.2026,UTC,08:30,08:45,NRV-Saldo,Betrieblich,MW,-121.29,0.0,0.0,0.0
04.01.2026,UTC,08:45,09:00,NRV-Saldo,Betrieblich,MW,-305.189,0.0,0.0,0.0
04.01.2026,UTC,09:00,09:15,NRV-Saldo,Betrieblich,MW,-3.199,0.0,0.0,0.0
04.01.2026,UTC,09:15,09:30,NRV-Saldo,Betrieblich,MW,-397.866,0.0,0.0,0.0
04.01.2026,UTC,09:30,09:45,NRV-Saldo,Betrieblich,MW,133.371,0.0,0.0,0.0
04.01.2026,UTC,09:45,10:00,NRV-Saldo,Betrieblich,MW,-483.517,0.0,0.0,0.0
04.01.2026,UTC,10:00,10:15,NRV-Saldo,Betrieblich,MW,59.592,0.0,0.0,0.0
04.01.2026,UTC,10:15,10:30,NRV-Saldo,Betrieblich,MW,261.547,0.0,0.0,0.0
04.01.2026,UTC,10:30,10:45,NRV-Saldo,Betrieblich,MW,326.901,0.0,0.0,0.0
04.01.2026,UTC,10:45,11:00,NRV-Saldo,Betrieblich,MW,30.1,0.0,0.0,0.0
04.01.2026,UTC,11:00,11:15,NRV-Saldo,Betrieblich,MW,16.024,0.0,0.0,0.0
04.01.2026,UTC,11:15,11:30,NRV-Saldo,Betrieblich,MW,-107.125,0.0,0.0,0.0
04.01.2026,UTC,11:30,11:45,NRV-Saldo,Betrieblich,MW,-410.784,0.0,0.0,0.0
04.01.2026,UTC,11:45,12:00,NRV-Saldo,Betrieblich,MW,-296.216,0.0,0.0,0.0
04.01.2026,UTC,12:00,12:15,NRV-Saldo,Betrieblich,MW,342.276,0.0,0.0,0.0
04.01.2026,UTC,12:15,12:30,NRV-Saldo,Betrieblich,MW,-255.298,0.0,0.0,0.0
04.01.2026,UTC,12:30,12:45,NRV-Saldo,Betrieblich,MW,-351.378,0.0,0.0,0.0
04.01.2026,UTC,12:45,13:00,NRV-Saldo,Betrieblich,MW,-65.73,0.0,0.0,0.0
04.01.2026,UTC,13:00,13:15,NRV-Saldo,Betrieblich,MW,206.298,0.0,0.0,0.0
04.01.2026,UTC,13:15,13:30,NRV-Saldo,Betrieblich,MW,100.475,0.0,0.0,0.0
04.01.2026,UTC,13:30,13:45,NRV-Saldo,Betrieblich,MW,540.627,0.0,0.0,0.0
04.01.2026,UTC,13:45,14:00,NRV-Saldo,Betrieblich,MW,624.102,0.0,0.0,0.0
04.01.2026,UTC,14:00,14:15,NRV-Saldo,Betrieblich,MW,-53.429,0.0,0.0,0.0
04.01.2026,UTC,14:15,14:30,NRV-Saldo,Betrieblich,MW,721.198,0.0,0.0,0.0
04.01.2026,UTC,14:30,14:45,NRV-Saldo,Betrieblich,MW,715.679,0.0,0.0,0.0
04.01.2026,UTC,14:45,15:00,NRV-Saldo,Betrieblich,MW,1123.214,0.0,0.0,0.0
04.01.2026,UTC,15:00,15:15,NRV-Saldo,Betrieblich,MW,52.081,0.0,0.0,0.0
04.01.2026,UTC,15:15,15:30,NRV-Saldo,Betrieblich,MW,131.245,0.0,0.0,0.0
04.01.2026,UTC,15:30,15:45,NRV-Saldo,Betrieblich,MW,357.205,0.0,0.0,0.0
04.01.2026,UTC,15:45,16:00,NRV-Saldo,Betrieblich,MW,588.182,0.0,0.0,0.0
04.01.2026,UTC,16:00,16:15,NRV-Saldo,Betrieblich,MW,474.235,0.0,0.0,0.0
04.01.2026,UTC,16:15,16:30,NRV-Saldo,Betrieblich,MW,424.881,0.0,0.0,0.0
04.01.2026,UTC,16:30,16:45,NRV-Saldo,Betrieblich,MW,515.332,0.0,0.0,0.0
04.01.2026,UTC,16:45,17:00,NRV-Saldo,Betrieblich,MW,429.176,0.0,0.0,0.0
04.01.2026,UTC,17:00,17:15,NRV-Saldo,Betrieblich,MW,212.722,0.0,0.0,0.0
04.01.2026,UTC,17:15,17:30,NRV-Saldo,Betrieblich,MW,673.513,0.0,0.0,0.0
04.01.2026,UTC,17:30,17:45,NRV-Saldo,Betrieblich,MW,127.273,0.0,0.0,0.0
04.01.2026,UTC,17:45,18:00,NRV-Saldo,Betrieblich,MW,486.442,0.0,0.0,0.0
04.01.2026,UTC,18:00,18:15,NRV-Saldo,Betrieblich,MW,594.547,0.0,0.0,0.0
04.01.2026,UTC,18:15,18:30,NRV-Saldo,Betrieblich,MW,428.091,0.0,0.0,0.0
04.01.2026,UTC,18:30,18:45,NRV-Saldo,Betrieblich,MW,-349.658,0.0,0.0,0.0
04.01.2026,UTC,18:45,19:00,NRV-Saldo,Betrieblich,MW,-193.803,0.0,0.0,0.0
04.01.2026,UTC,19:00,19:15,NRV-Saldo,Betrieblich,MW,69.614,0.0,0.0,0.0
04.01.2026,UTC,19:15,19:30,NRV-Saldo,Betrieblich,MW,13.862,0.0,0.0,0.0
04.01.2026,UTC,19:30,19:45,NRV-Saldo,Betrieblich,MW,317.957,0.0,0.0,0.0
04.01.2026,UTC,19:45,20:00,NRV-Saldo,Betrieblich,MW,424.351,0.0,0.0,0.0
04.01.2026,UTC,20:00,20:15,NRV-Saldo,Betrieblich,MW,508.48,0.0,0.0,0.0
04.01.2026,UTC,20:15,20:30,NRV-Saldo,Betrieblich,MW,-180.245,0.0,0.0,0.0
04.01.2026,UTC,20:30,20:45,NRV-Saldo,Betrieblich,MW,231.538,0.0,0.0,0.0
04.01.2026,UTC,20:45,21:00,NRV-Saldo,Betrieblich,MW,298.984,0.0,0.0,0.0
04.01.2026,UTC,21:00,21:15,NRV-Saldo,Betrieblich,MW,70.603,0.0,0.0,0.0
04.01.2026,UTC,21:15,21:30,NRV-Saldo,Betrieblich,MW,504.576,0.0,0.0,0.0
04.01.2026,UTC,21:30,21:45,NRV-Saldo,Betrieblich,MW,848.042,0.0,0.0,0.0
04.01.2026,UTC,21:45,22:00,NRV-Saldo,Betrieblich,MW,591.675,0.0,0.0,0.0
04.01.2026,UTC,22:00,22:15,NRV-Saldo,Betrieblich,MW,244.195,0.0,0.0,0.0
04.01.2026,UTC,22:15,22:30,NRV-Saldo,Betrieblich,MW,-139.243,0.0,0.0,0.0
04.01.2026,UTC,22:30,22:45,NRV-Saldo,Betrieblich,MW,204.551,0.0,0.0,0.0
04.01.2026,UTC,22:45,23:00,NRV-Saldo,Betrieblich,MW,472.461,0.0,0.0,0.0
04.01.2026,UTC,23:00,23:15,NRV-Saldo,Betrieblich,MW,412.938,0.0,0.0,0.0
04.01.2026,UTC,23:15,23:30,NRV-Saldo,Betrieblich,MW,316.052,0.0,0.0,0.0
04.01.2026,UTC,23:30,23:45,NRV-Saldo,Betrieblich,MW,-94.187,0.0,0.0,0.0
04.01.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,-325.035,0.0,0.0,0.0
05.01.2026,UTC,00:00,00:15,NRV-Saldo,Betrieblich,MW,758.907,0.0,0.0,0.0
05.01.2026,UTC,00:15,00:30,NRV-Saldo,Betrieblich,MW,313.0,0.0,0.0,0.0
05.01.2026,UTC,00:30,00:45,NRV-Saldo,Betrieblich,MW,537.444,0.0,0.0,0.0
05.01.2026,UTC,00:45,01:00,NRV-Saldo,Betrieblich,MW,238.07,0.0,0.0,0.0
05.01.2026,UTC,01:00,01:15,NRV-Saldo,Betrieblich,MW,-423.419,0.0,0.0,0.0
05.01.2026,UTC,01:15,01:30,NRV-Saldo,Betrieblich,MW,-92.008,0.0,0.0,0.0
05.01.2026,UTC,01:30,01:45,NRV-Saldo,Betrieblich,MW,158.75,0.0,0.0,0.0
05.01.2026,UTC,01:45,02:00,NRV-Saldo,Betrieblich,MW,-328.297,0.0,0.0,0.0
05.01.2026,UTC,02:00,02:15,NRV-Saldo,Betrieblich,MW,-461.36,0.0,0.0,0.0
05.01.2026,UTC,02:15,02:30,NRV-Saldo,Betrieblich,MW,-165.278,0.0,0.0,0.0
05.01.2026,UTC,02:30,02:45,NRV-Saldo,Betrieblich,MW,446.434,0.0,0.0,0.0
05.01.2026,UTC,02:45,03:00,NRV-Saldo,Betrieblich,MW,494.541,0.0,0.0,0.0
05.01.2026,UTC,03:00,03:15,NRV-Saldo,Betrieblich,MW,228.684,0.0,0.0,0.0
05.01.2026,UTC,03:15,03:30,NRV-Saldo,Betrieblich,MW,-134.058,0.0,0.0,0.0
05.01.2026,UTC,03:30,03:45,NRV-Saldo,Betrieblich,MW,171.42,0.0,0.0,0.0
05.01.2026,UTC,03:45,04:00,NRV-Saldo,Betrieblich,MW,-48.797,0.0,0.0,0.0
05.01.2026,UTC,04:00,04:15,NRV-Saldo,Betrieblich,MW,-860.674,0.0,0.0,0.0
05.01.2026,UTC,04:15,04:30,NRV-Saldo,Betrieblich,MW,-546.869,0.0,0.0,0.0
05.01.2026,UTC,04:30,04:45,NRV-Saldo,Betrieblich,MW,347.124,0.0,0.0,0.0
05.01.2026,UTC,04:45,05:00,NRV-Saldo,Betrieblich,MW,868.182,0.0,0.0,0.0
05.01.2026,UTC,05:00,05:15,NRV-Saldo,Betrieblich,MW,-299.189,0.0,0.0,0.0
05.01.2026,UTC,05:15,05:30,NRV-Saldo,Betrieblich,MW,102.789,0.0,0.0,0.0
05.01.2026,UTC,05:30,05:45,NRV-Saldo,Betrieblich,MW,123.868,0.0,0.0,0.0
05.01.2026,UTC,05:45,06:00,NRV-Saldo,Betrieblich,MW,-52.092,0.0,0.0,0.0
05.01.2026,UTC,06:00,06:15,NRV-Saldo,Betrieblich,MW,-588.747,0.0,0.0,0.0
05.01.2026,UTC,06:15,06:30,NRV-Saldo,Betrieblich,MW,-343.761,0.0,0.0,0.0
05.01.2026,UTC,06:30,06:45,NRV-Saldo,Betrieblich,MW,71.359,0.0,0.0,0.0
05.01.2026,UTC,06:45,07:00,NRV-Saldo,Betrieblich,MW,113.521,0.0,0.0,0.0
05.01.2026,UTC,07:00,07:15,NRV-Saldo,Betrieblich,MW,37.572,0.0,0.0,0.0
05.01.2026,UTC,07:15,07:30,NRV-Saldo,Betrieblich,MW,295.208,0.0,0.0,0.0
05.01.2026,UTC,07:30,07:45,NRV-Saldo,Betrieblich,MW,-153.208,0.0,0.0,0.0
05.01.2026,UTC,07:45,08:00,NRV-Saldo,Betrieblich,MW,-408.022,0.0,0.0,0.0
05.01.2026,UTC,08:00,08:15,NRV-Saldo,Betrieblich,MW,677.491,0.0,0.0,0.0
05.01.2026,UTC,08:15,08:30,NRV-Saldo,Betrieblich,MW,1518.401,0.0,0.0,0.0
05.01.2026,UTC,08:30,08:45,NRV-Saldo,Betrieblich,MW,1592.481,0.0,0.0,0.0
05.01.2026,UTC,08:45,09:00,NRV-Saldo,Betrieblich,MW,1219.505,0.0,0.0,0.0
05.01.2026,UTC,09:00,09:15,NRV-Saldo,Betrieblich,MW,459.128,0.0,0.0,0.0
05.01.2026,UTC,09:15,09:30,NRV-Saldo,Betrieblich,MW,643.213,0.0,0.0,0.0
05.01.2026,UTC,09:30,09:45,NRV-Saldo,Betrieblich,MW,294.015,0.0,0.0,0.0
05.01.2026,UTC,09:45,10:00,NRV-Saldo,Betrieblich,MW,268.984,0.0,0.0,0.0
05.01.2026,UTC,10:00,10:15,NRV-Saldo,Betrieblich,MW,136.526,0.0,0.0,0.0
05.01.2026,UTC,10:15,10:30,NRV-Saldo,Betrieblich,MW,224.145,0.0,0.0,0.0
05.01.2026,UTC,10:30,10:45,NRV-Saldo,Betrieblich,MW,-60.76,0.0,0.0,0.0
05.01.2026,UTC,10:45,11:00,NRV-Saldo,Betrieblich,MW,-44.004,0.0,0.0,0.0
05.01.2026,UTC,11:00,11:15,NRV-Saldo,Betrieblich,MW,434.644,0.0,0.0,0.0
05.01.2026,UTC,11:15,11:30,NRV-Saldo,Betrieblich,MW,1411.725,0.0,0.0,0.0
05.01.2026,UTC,11:30,11:45,NRV-Saldo,Betrieblich,MW,968.14,0.0,0.0,0.0
05.01.2026,UTC,11:45,12:00,NRV-Saldo,Betrieblich,MW,372.63,0.0,0.0,0.0
05.01.2026,UTC,12:00,12:15,NRV-Saldo,Betrieblich,MW,686.72,0.0,0.0,0.0
05.01.2026,UTC,12:15,12:30,NRV-Saldo,Betrieblich,MW,1101.203,0.0,0.0,0.0
05.01.2026,UTC,12:30,12:45,NRV-Saldo,Betrieblich,MW,1141.181,0.0,0.0,0.0
05.01.2026,UTC,12:45,13:00,NRV-Saldo,Betrieblich,MW,851.112,0.0,0.0,0.0
05.01.2026,UTC,13:00,13:15,NRV-Saldo,Betrieblich,MW,-385.058,0.0,0.0,0.0
05.01.2026,UTC,13:15,13:30,NRV-Saldo,Betrieblich,MW,-439.461,0.0,0.0,0.0
05.01.2026,UTC,13:30,13:45,NRV-Saldo,Betrieblich,MW,-14.963,0.0,0.0,0.0
05.01.2026,UTC,13:45,14:00,NRV-Saldo,Betrieblich,MW,628.832,0.0,0.0,0.0
05.01.2026,UTC,14:00,14:15,NRV-Saldo,Betrieblich,MW,512.072,0.0,0.0,0.0
05.01.2026,UTC,14:15,14:30,NRV-Saldo,Betrieblich,MW,677.966,0.0,0.0,0.0
05.01.2026,UTC,14:30,14:45,NRV-Saldo,Betrieblich,MW,285.791,0.0,0.0,0.0
05.01.2026,UTC,14:45,15:00,NRV-Saldo,Betrieblich,MW,562.817,0.0,0.0,0.0
05.01.2026,UTC,15:00,15:15,NRV-Saldo,Betrieblich,MW,254.402,0.0,0.0,0.0
05.01.2026,UTC,15:15,15:30,NRV-Saldo,Betrieblich,MW,574.105,0.0,0.0,0.0
05.01.2026,UTC,15:30,15:45,NRV-Saldo,Betrieblich,MW,750.514,0.0,0.0,0.0
05.01.2026,UTC,15:45,16:00,NRV-Saldo,Betrieblich,MW,745.52,0.0,0.0,0.0
05.01.2026,UTC,16:00,16:15,NRV-Saldo,Betrieblich,MW,839.77,0.0,0.0,0.0
05.01.2026,UTC,16:15,16:30,NRV-Saldo,Betrieblich,MW,1127.201,0.0,0.0,0.0
05.01.2026,UTC,16:30,16:45,NRV-Saldo,Betrieblich,MW,1038.911,0.0,0.0,0.0
05.01.2026,UTC,16:45,17:00,NRV-Saldo,Betrieblich,MW,1167.949,0.0,0.0,0.0
05.01.2026,UTC,17:00,17:15,NRV-Saldo,Betrieblich,MW,953.692,0.0,0.0,0.0
05.01.2026,UTC,17:15,17:30,NRV-Saldo,Betrieblich,MW,1231.528,0.0,0.0,0.0
05.01.2026,UTC,17:30,17:45,NRV-Saldo,Betrieblich,MW,1239.326,0.0,0.0,0.0
05.01.2026,UTC,17:45,18:00,NRV-Saldo,Betrieblich,MW,1411.919,0.0,0.0,0.0
05.01.2026,UTC,18:00,18:15,NRV-Saldo,Betrieblich,MW,586.239,0.0,0.0,0.0
05.01.2026,UTC,18:15,18:30,NRV-Saldo,Betrieblich,MW,633.189,0.0,0.0,0.0
05.01.2026,UTC,18:30,18:45,NRV-Saldo,Betrieblich,MW,1165.651,0.0,0.0,0.0
05.01.2026,UTC,18:45,19:00,NRV-Saldo,Betrieblich,MW,365.219,0.0,0.0,0.0
05.01.2026,UTC,19:00,19:15,NRV-Saldo,Betrieblich,MW,261.974,0.0,0.0,0.0
05.01.2026,UTC,19:15,19:30,NRV-Saldo,Betrieblich,MW,6.696,0.0,0.0,0.0
05.01.2026,UTC,19:30,19:45,NRV-Saldo,Betrieblich,MW,242.784,0.0,0.0,0.0
05.01.2026,UTC,19:45,20:00,NRV-Saldo,Betrieblich,MW,514.078,0.0,0.0,0.0
05.01.2026,UTC,20:00,20:15,NRV-Saldo,Betrieblich,MW,1029.289,0.0,0.0,0.0
05.01.2026,UTC,20:15,20:30,NRV-Saldo,Betrieblich,MW,878.503,0.0,0.0,0.0
05.01.2026,UTC,20:30,20:45,NRV-Saldo,Betrieblich,MW,701.895,0.0,0.0,0.0
05.01.2026,UTC,20:45,21:00,NRV-Saldo,Betrieblich,MW,432.929,0.0,0.0,0.0
05.01.2026,UTC,21:00,21:15,NRV-Saldo,Betrieblich,MW,200.664,0.0,0.0,0.0
05.01.2026,UTC,21:15,21:30,NRV-Saldo,Betrieblich,MW,525.24,0.0,0.0,0.0
05.01.2026,UTC,21:30,21:45,NRV-Saldo,Betrieblich,MW,587.641,0.0,0.0,0.0
05.01.2026,UTC,21:45,22:00,NRV-Saldo,Betrieblich,MW,462.806,0.0,0.0,0.0
05.01.2026,UTC,22:00,22:15,NRV-Saldo,Betrieblich,MW,383.165,0.0,0.0,0.0
05.01.2026,UTC,22:15,22:30,NRV-Saldo,Betrieblich,MW,682.818,0.0,0.0,0.0
05.01.2026,UTC,22:30,22:45,NRV-Saldo,Betrieblich,MW,532.537,0.0,0.0,0.0
05.01.2026,UTC,22:45,23:00,NRV-Saldo,Betrieblich,MW,621.219,0.0,0.0,0.0
05.01.2026,UTC,23:00,23:15,NRV-Saldo,Betrieblich,MW,659.221,0.0,0.0,0.0
05.01.2026,UTC,23:15,23:30,NRV-Saldo,Betrieblich,MW,695.88,0.0,0.0,0.0
05.01.2026,UTC,23:30,23:45,NRV-Saldo,Betrieblich,MW,430.124,0.0,0.0,0.0
05.01.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,299.649,0.0,0.0,0.0
06.01.2026,UTC,00:00,00:15,NRV-Saldo,Betrieblich,MW,783.568,0.0,0.0,0.0
06.01.2026,UTC,00:15,00:30,NRV-Saldo,Betrieblich,MW,727.724,0.0,0.0,0.0
06.01.2026,UTC,00:30,00:45,NRV-Saldo,Betrieblich,MW,483.834,0.0,0.0,0.0
06.01.2026,UTC,00:45,01:00,NRV-Saldo,Betrieblich,MW,374.864,0.0,0.0,0.0
06.01.2026,UTC,01:00,01:15,NRV-Saldo,Betrieblich,MW,430.041,0.0,0.0,0.0
06.01.2026,UTC,01:15,01:30,NRV-Saldo,Betrieblich,MW,530.529,0.0,0.0,0.0
06.01.2026,UTC,01:30,01:45,NRV-Saldo,Betrieblich,MW,209.532,0.0,0.0,0.0
06.01.2026,UTC,01:45,02:00,NRV-Saldo,Betrieblich,MW,142.637,0.0,0.0,0.0
06.01.2026,UTC,02:00,02:15,NRV-Saldo,Betrieblich,MW,110.887,0.0,0.0,0.0
06.01.2026,UTC,02:15,02:30,NRV-Saldo,Betrieblich,MW,145.264,0.0,0.0,0.0
06.01.2026,UTC,02:30,02:45,NRV-Saldo,Betrieblich,MW,427.812,0.0,0.0,0.0
06.01.2026,UTC,02:45,03:00,NRV-Saldo,Betrieblich,MW,264.888,0.0,0.0,0.0
06.01.2026,UTC,03:00,03:15,NRV-Saldo,Betrieblich,MW,575.172,0.0,0.0,0.0
06.01.2026,UTC,03:15,03:30,NRV-Saldo,Betrieblich,MW,323.309,0.0,0.0,0.0
06.01.2026,UTC,03:30,03:45,NRV-Saldo,Betrieblich,MW,210.378,0.0,0.0,0.0
06.01.2026,UTC,03:45,04:00,NRV-Saldo,Betrieblich,MW,187.987,0.0,0.0,0.0
06.01.2026,UTC,04:00,04:15,NRV-Saldo,Betrieblich,MW,173.395,0.0,0.0,0.0
06.01.2026,UTC,04:15,04:30,NRV-Saldo,Betrieblich,MW,-2.382,0.0,0.0,0.0
06.01.2026,UTC,04:30,04:45,NRV-Saldo,Betrieblich,MW,260.769,0.0,0.0,0.0
06.01.2026,UTC,04:45,05:00,NRV-Saldo,Betrieblich,MW,689.428,0.0,0.0,0.0
06.01.2026,UTC,05:00,05:15,NRV-Saldo,Betrieblich,MW,495.068,0.0,0.0,0.0
06.01.2026,UTC,05:15,05:30,NRV-Saldo,Betrieblich,MW,212.347,0.0,0.0,0.0
06.01.2026,UTC,05:30,05:45,NRV-Saldo,Betrieblich,MW,38.427,0.0,0.0,0.0
06.01.2026,UTC,05:45,06:00,NRV-Saldo,Betrieblich,MW,366.602,0.0,0.0,0.0
06.01.2026,UTC,06:00,06:15,NRV-Saldo,Betrieblich,MW,272.099,0.0,0.0,0.0
06.01.2026,UTC,06:15,06:30,NRV-Saldo,Betrieblich,MW,437.698,0.0,0.0,0.0
06.01.2026,UTC,06:30,06:45,NRV-Saldo,Betrieblich,MW,708.583,0.0,0.0,0.0
06.01.2026,UTC,06:45,07:00,NRV-Saldo,Betrieblich,MW,1357.72,0.0,0.0,0.0
